name,lat,lon,nearest_hosp_m,nearest_hosp_km,nearest_hosp
TERMINUS MAARIF 2,33.5855713,-7.6412213,155.41560570874356,0.15541560570874355,Clinique Maghreb مصحة المغرب
TERMINUS MANDAROUNA,33.530466000000004,-7.61715925,2127.22708727887,2.12722708727887,HOPITAL UNIVERSITAIRE DE PROXIMITE
TERMINUS MEDIOUNA,33.450451599999994,-7.49605225,13566.681855379984,13.566681855379985,Clinique Sidi Othmane
TERMINUS MEDIOUNA 1,33.4544579,-7.5182536,12058.156329299867,12.058156329299868,HOPITAL UNIVERSITAIRE DE PROXIMITE
TERMINUS MOSQUEE EL HOSNA,33.543838199999996,-7.5818594,674.3962046669052,0.6743962046669052,Hôpital Sekkat
TERMINUS MOSQUEE SALMIA,33.53832115,-7.5541038,2481.7393332769216,2.4817393332769218,Clinique Sidi Othmane
TERMINUS MOSQUEE TARIQ,33.607989849999996,-7.515090649999999,507.47279129255253,0.5074727912925525,clinique firdaous
TERMINUS MOULAY RACHID,33.565740399999996,-7.5287299,1114.4853311107922,1.1144853311107923,Hôpital Municipal sidi moumen Tacharouk
TERMINUS MOULAY YOUSSEF,33.5993954,-7.6319222,367.3945546642406,0.3673945546642406,Hôpital Moulay Youssef مستشفى مولاي يوسف
TERMINUS MUSEE ALSA,33.5785189,-7.63459165,287.6965843456991,0.28769658434569906,Clinique Maarif مصحة المعاريف
TERMINUS NAHDA,33.7000371,-7.3522044,16526.369785136147,16.526369785136147,Hôpital général de Casablanca Azhar-Bernoussi
TERMINUS NAIM 2,33.56496085,-7.49953255,2618.5353722059053,2.6185353722059053,Hôpital Municipal sidi moumen Tacharouk
TERMINUS NASSIM,33.5180918,-7.6584958,669.6400846650865,0.6696400846650865,Clinic Lina
TERMINUS OUAD DAHAB,33.5411007,-7.57287995,1333.4465419484702,1.3334465419484702,Centre Hospitalier Préfectoral de Ben M'Sick
TERMINUS OULAD AHMED,33.49577275,-7.7268779,7484.278815517667,7.4842788155176665,Clinic Lina
TERMINUS OULAD SALEH,33.3761991,-7.6925133,16373.500084657504,16.373500084657504,Clinic Lina
TERMINUS PLACE LA CONCORDE,33.59639495,-7.621643300000001,498.8365155638367,0.49883651556383674,مصحة تعاضدية رجال التعليم - كنوبس
TERMINUS PLACE MEKOUAR,33.6149867,-7.5368335,680.5570740225141,0.6805570740225142,clinique ain saba3
TERMINUS PLACE NATIONS UNIES,33.5944424,-7.6194357,530.9524682512813,0.5309524682512813,مصحة تعاضدية رجال التعليم - كنوبس
TERMINUS PLACE OUAD LMAKHAZIN,33.5946956,-7.6229452,275.61822372365907,0.2756182237236591,مصحة تعاضدية رجال التعليم - كنوبس
TERMINUS PLACE SIDI MAAROUF,33.564784,-7.6039572,706.318830924374,0.706318830924374,Complexe Medico-Social Al Wouroud
TERMINUS PLACE SRAGHNA,33.5695281,-7.6011233,1213.267633280909,1.213267633280909,Clinique Hermitage
TERMINUS PLACE SRAGHNA 2,33.5672993,-7.5995841,1195.4045822594142,1.1954045822594142,Complexe Medico-Social Al Wouroud
TERMINUS PORT MOHAMMEDIA,33.7088339,-7.4017855,14232.207854839035,14.232207854839034,Hospital CNSS
TERMINUS QUARTIER DES HOPITAUX,33.5770858,-7.6248393,370.3559040753088,0.3703559040753088,Institut Pasteur معهد باستور
TERMINUS QUARTIER SHEMS,33.7087424,-7.35070535,17292.132390026913,17.292132390026914,Hôpital général de Casablanca Azhar-Bernoussi
TERMINUS RACHIDIA,33.687373550000004,-7.380617450000001,13656.912015057067,13.656912015057067,Hôpital général de Casablanca Azhar-Bernoussi
TERMINUS RACHIDIA 3,33.680216900000005,-7.3758211,13428.463762619403,13.428463762619403,Hôpital général de Casablanca Azhar-Bernoussi
TERMINUS RAHMA,33.5380189,-7.7272309,4343.182772429522,4.343182772429522,hopital hassani
TERMINUS RIAD AL OULFA,33.554034099999996,-7.700790550000001,1343.399656631202,1.343399656631202,hopital hassani
TERMINUS RIAD AL OULFA III,33.54949,-7.7046528,1891.3381314975106,1.8913381314975106,hopital hassani
TERMINUS ROND POINT NAPOLEON,33.5634706,-7.6335498,184.1812491496001,0.1841812491496001,Cinique Multidisciplinaire
TERMINUS SAKANI,33.6040014,-7.4821786,542.4015763113314,0.5424015763113313,Hôpital général de Casablanca Azhar-Bernoussi
TERMINUS SALMIA,33.536802449999996,-7.5504926,2750.771027611754,2.750771027611754,Clinique Sidi Othmane
TERMINUS SIDI HAJJAJ,33.5401777,-7.4143265,9169.335957832283,9.169335957832283,Hôpital général de Casablanca Azhar-Bernoussi
TERMINUS SIDI LKHADIR,33.5691969,-7.6843286,1223.947760818972,1.223947760818972,hopital hassani
TERMINUS SIDI MAAROUF,33.5081218,-7.6574373,1407.9485092438092,1.4079485092438093,Clinic Lina
TERMINUS SIDI MOUSSA BEN ALI,33.562732,-7.3738919,10946.226661613711,10.94622666161371,Hôpital général de Casablanca Azhar-Bernoussi
TERMINUS TACHAROUK,33.56973535,-7.5228888000000005,641.9438298806139,0.6419438298806138,Hôpital Municipal sidi moumen Tacharouk
TERMINUS TAH,33.53306695,-7.583187799999999,1526.1742439346672,1.5261742439346673,Hôpital Sekkat
TERMINUS TIT MELLIL,33.5507161,-7.4862559,4504.302815931329,4.504302815931329,Hôpital Municipal sidi moumen Tacharouk
TERMINUS TRAM 1 SIDI MOUMEN,33.58901075,-7.499083150000001,1400.4010684641705,1.4004010684641706,HGC Hôpital Général de Casablanca
TERMINUS TRAM 2 BERNOUSSI,33.61053335,-7.5064986000000005,455.35287770066424,0.45535287770066424,Hôpital AL mansour
TERMINUS VILLE ENNASR,33.41294015,-7.67574035,12062.68154172845,12.06268154172845,Clinic Lina
TERMINUS ZAOUIA,33.3842434,-7.6206666,15306.098274324931,15.306098274324931,Clinic Lina
TERMINUS ZI BERNOUSSI,33.6231899,-7.5075913,1516.009462115899,1.516009462115899,Hospital CNSS
TERMINUS ZI OULAD SALEH,33.4215535,-7.6392303,10957.563844518725,10.957563844518726,Clinic Lina
TERMINUS ZOUBIR,33.54082485,-7.6831594,1881.8500180409178,1.881850018040918,Hôpital du Cheikh Khalifa Ben Zayd Al-Nahyan
TERRAIN LAARBI  ZAOULI,33.597162499999996,-7.5446944,1012.8919713858207,1.0128919713858207,clinique Elmouahidin
THEATRE MY RACHID,33.5630896,-7.5538263,804.7787760014289,0.8047787760014289,Clinique Sidi Othmane
TIKIOUIN,33.5778402,-7.5533828,312.5700912556141,0.3125700912556141,مستشفى الوفاء
TRIBUNAL ADMINISTRATIF,33.560047749999995,-7.5662612,436.78547555424205,0.4367854755542421,Clinique Sidi Othmane
TRIBUNAL AIN SEBAA,33.599330050000006,-7.53087275,857.4522047782914,0.8574522047782914,Clinique Adoha
TRIBUNAL DE 1ER INSTANCE,33.553891699999994,-7.6659926,273.65880198073756,0.27365880198073755,Hôpital du Cheikh Khalifa Ben Zayd Al-Nahyan
TWIN CENTER,33.58786455,-7.63299505,328.7836569467512,0.3287836569467512,Clinique Les Iris مصحة السوسن
UNIVERSITE INTERNATIONALE,33.49703785,-7.6082745,4751.775390691257,4.7517753906912565,Clinic Lina
VICTORIA CITY,33.417951650000006,-7.67239105,11460.632405149574,11.460632405149575,Clinic Lina
VILLE DEROUA,33.3897544,-7.5361451,17664.11455671585,17.664114556715848,HOPITAL UNIVERSITAIRE DE PROXIMITE
VILLE VERTE,33.491852550000004,-7.6092219,5011.713724265046,5.0117137242650465,Clinic Lina
VILLE VERTE II,33.4744158,-7.60073895,6905.041147280346,6.905041147280346,Clinic Lina
WILAYA GRAND CASABLANCA,33.5906964,-7.6192948,315.27737415751625,0.3152773741575162,Clinique les princes مصحة الأمراء
ZONE INDUSTRIEL BOUSKOURA,33.442257350000006,-7.64521795,8622.078481444638,8.622078481444637,Clinic Lina
ZONE INDUSTRIEL CHELLALATE,33.6222839,-7.442063299999999,4615.075596778899,4.615075596778899,Hôpital général de Casablanca Azhar-Bernoussi
ZONE INDUSTRIEL CHELLALATE 1,33.6291533,-7.4313345,5866.066486659811,5.866066486659811,Hôpital général de Casablanca Azhar-Bernoussi
ZONE INDUSTRIEL MOHAMMEDIA T1,33.6641599,-7.407052,10103.430393527306,10.103430393527306,Hôpital général de Casablanca Azhar-Bernoussi
ZONE INDUSTRIEL MOHAMMEDIA T2,33.66116165,-7.4112982,9590.425617959783,9.590425617959783,Hôpital général de Casablanca Azhar-Bernoussi
ZONE INDUSTRIEL ZENATA,33.65379995,-7.44229235,7155.660771625498,7.155660771625498,Hôpital général de Casablanca Azhar-Bernoussi
ZONE INDUSTRIELLE OKACHA,33.612679150000005,-7.558279799999999,1372.869284311509,1.3728692843115091,clinique ain saba3
ZONE LOGISTIQUE LAHRAOUYINE,33.5541372,-7.5110683,2672.5522776399366,2.6725522776399364,Hôpital Municipal sidi moumen Tacharouk
ZONE URBAINE 16 BEN MSIK,33.5545546,-7.58757945,630.9893684762844,0.6309893684762844,Centre de Santé Derb el Kheir
